id,label,content,weight,text_weight,emo_weight
4.98E+17,1,Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. #Ferguson http://t.co/XG00R6w0k6,0.860705495,0.9459095,0.22139455
4.98E+17,1,There was only one TV reporter at #Ferguson protests last night. Most left earlier fearing violence. Yet only violence was cop's bullets!,0.822156012,0.893120527,-0.194153684
4.98E+17,1,.@NBCNews I demand that you retract the lie that #Ferguson people were shouting "Kill the police". Reporters at scene have refuted that.,0.763660192,0.91016525,-0.120823873
4.98E+17,1,".@AP I demand you retract the lie that people in #Ferguson were shouting ""kill the police"", local reporting has refuted your ugly racism",0.777495861,0.896222889,0.041634936
4.98E+17,1,I'd be more inclined to take the #Ferguson PD account seriously if they hadn't been so careful to confiscate all video evidence beforehand.,0.6771909,0.861457586,-0.365648091
4.99E+17,1,"So last week NYPD tried to tell us that #EricGarner wasn't in a chokehold, now #Ferguson police telling us #MikeBrown assaulted the officer",0.828203499,0.877863228,-0.294176162
4.99E+17,1,So #Ferguson Police can afford machine guns but they can't afford dash cameras for their squad cars? #interesting #MikeBrown,0.827359557,0.923174143,-0.194289616
4.99E+17,1,Line of police cars with high beams on greets anyone trying to enter #Ferguson. It's shut down. No media allowed. http://t.co/bk6jFFM7jj,0.871113718,0.935193241,0.088422706
4.99E+17,1,"Before his death #MikeBrown told his mother, ""The world will know who #MichaelBrown is!"" #Ferguson",0.766050577,0.899447083,0.110424452
4.99E+17,1,"Currently the #FoxNews website has zero, repeat, ZERO coverage of the #Ferguson protests, probably due to lack of cowboy hats.",0.799728036,0.859772325,0.030789048
4.99E+17,1,The ferguson chief says that his feelings are hurt that ppl consider him a part of the problem. #ferguson http://t.co/VoJGrMOPbZ,0.87976861,0.939769447,-0.030482952
4.99E+17,1,#Ferguson is completely shut down. No journalists allowed.,0.665868521,0.852186263,0.019279817
4.99E+17,1,Police have thrown something at the crowd. Not sure what tho. Protester says "they have enough bullets for everybody down here #Ferguson,0.754938066,0.840844035,-0.26410533
4.99E+17,1,"Call out to STL Co police: only can confirm a person shot on Chambers, and is down. No word on alive or dead, or why. #Ferguson",0.826864481,0.914583564,-0.008925255
4.99E+17,1,#BREAKING One woman shot in drive-by shooting on 1300 Highmont near the QT. Cannot confirm if the victim survived. #ferguson #mikebrown,0.825319231,0.917433977,0.029078595
4.99E+17,1,St. Louis Co Police tell me ofcr shot a man who pointed handgun at him at Chambers &amp; Sheffingdell at about 1 a.m. Man in critical. #ferguson,0.760000288,0.920631886,-0.075379961
4.99E+17,1,"It was a St. Louis County police officer who shot this man, according to PIO Brian Schellman. #ferguson",0.760080874,0.911041856,0.019165285
4.99E+17,1,What are #Ferguson Police hiding about "drive by" shooting of black woman recording last night's action? http://t.co/wfuDYm9q27 #OpFerguson,0.890770316,0.957303405,-0.011676739
4.99E+17,1,"In case YouTube vid disappears, here's childhood friend on tonight's #Ferguson ""drive by"" #Bullshit #OpFerguson http://t.co/tkc6oIniUY",0.842987657,0.93627876,0.21478601
5.00E+17,1,"2nd police-involved shooting reported in #Ferguson, Mo., overnight http://t.co/VezLQ498BZ",0.881901085,0.941911221,0.012174661
5.00E+17,1,Police in St. Louis County say an officer shot and critically wounded a suspect early this morning near #Ferguson http://t.co/htLmEiuCS5,0.836499333,0.919895053,-0.012888528
5.00E+17,1,"Another police shooting in protest-plagued #Ferguson: http://t.co/NcVUm7Fqdp (Scott Olson, Getty Images) http://t.co/YfIp2RUB4N",0.847954035,0.927325249,0.143881417
5.00E+17,1,The woman injured last night... #Ferguson  http://t.co/MaOSd1iarV,0.828053951,0.94866395,-0.066936871
5.00E+17,1,A woman in #Ferguson was shot in head last night and released this selfie. Conflicting reports of how it happened: http://t.co/25WX6EkquG,0.864686608,0.93669188,0.003075532
5.00E+17,1,BREAKING: #Anonymous has obtained audio files of police dispatch and EMS during the #MikeBrown shooting. Will release ASAP. #Ferguson,0.865064263,0.929137349,0.139392064
5.00E+17,1,RT @bonedog84: Over 50 people have been arrested in #Ferguson.None of them is the cop who shot that boy 10 times in cold blood.,0.823208928,0.910373926,-0.038609891
5.00E+17,1,Not just Mike Brown�?Second police shooting in #Ferguson leaves man in critical condition http://t.co/uZpgcJK0bB,0.889880419,0.948765159,-0.18759184
5.00E+17,1,"Maybe hard hitting @foxnews should be covering what's going on in #Ferguson, Mo. instead of fat shaming the First Lady??",0.796252251,0.891893923,-0.207838578
5.00E+17,1,"Nearly 7k blacks were murdered last yr--almost all by other blacks. A tiny % were unarmed-killed-by-cop.Where's Al, Jesse?#tcot #ferguson",0.833397269,0.922597885,-0.166826369
5.00E+17,1,"Prayers out to mya, HU graduate who was shot while protesting in St. Louis! #MikeBrown #Ferguson http://t.co/J0OEIkJLHU",0.860118747,0.945456982,0.149404349
5.00E+17,1,Lets bomb nurseries w/ White Babies!? FBI: #NBP leader inciting violence in #Ferguson http://t.co/TCXSbfrTsV #tcot http://t.co/XDZqcWnoUQ,0.84614414,0.879285336,0.289235703
5.00E+17,1,#ferguson has had ZERO homicides in the last year. 'Black on black crime is our real problem' folks where y'all at?,0.713537574,0.866735578,-0.030739215
5.00E+17,1,"despite clear footage of #ferguson citizens chanting ""killer cops have got to go"", media chooses to hear &amp; report ""kill the cops"" instead.",0.805994034,0.87596792,-0.039111478
5.00E+17,1,"""The officers were literally putting hands on media personnel, throwing people..."" http://t.co/7QTY8soT46 #Ferguson",0.863360763,0.937825441,-0.057505918
5.00E+17,1,Swat team in #Ferguson have state mandated 'murder insurance' to protect them from lawsuits if they kill anyone.,0.777066588,0.834607363,-0.124619616
5.00E+17,1,2 of the 4 police departments rampaging through #Ferguson were trained by Israel in methods of domination and control http://t.co/ztZUZpzHJb,0.864213943,0.91972667,0.156333399
5.00E+17,1,NEW DEVELOPMENT: Pentagon supplied St. Louis County police with military-grade weapons. #Ferguson,0.730021834,0.907038569,0.242558466
5.00E+17,1,JUST IN: #Ferguson Police Chief Thomas Jackson tells @RobinRoberts they will release the name of the police officer  today,0.866092801,0.917932749,0.070791944
5.00E+17,1,#BreakingNews #ferguson chief says the name of the officer that shot #MichaelBrown will be released this morning http://t.co/roXlFQ6EYA,0.873520017,0.949454546,0.001505133
5.00E+17,1,KKK already raising money for the police officer who shot and killed #MikeBrown - #Ferguson http://t.co/VWkZXjHF7V,0.864503145,0.935006738,0.065251896
5.00E+17,1,#Ferguson officials to release name of cop who shot Michael Brown on Friday http://t.co/x0P9yUhzUU http://t.co/Gk2DxncNov,0.834501147,0.891269326,0.175692943
5.00E+17,1,COUNTDOWN: One hour until #Ferguson police release the name of the officer that shot #MichaelBrown.,0.826676011,0.867670417,-0.081879124
5.00E+17,1,At 8:00 police will release the name of the officer who shot Michael Brown. #Ferguson,0.741269112,0.920975387,0.127960593
5.00E+17,1,"Name of #Ferguson cop is expected to be released by 9 ET, police chief says: http://t.co/NhMsTgfzYi (J.B. Forbes, AP) http://t.co/7LU1iT1EKB",0.855887651,0.881418228,0.082263765
5.00E+17,1,Developing: Police in #Ferguson expected to announce the name of the officer who killed unarmed teen Michael Brown within the hour.,0.7923069,0.9084934,0.025218196
5.00E+17,1,"#Ferguson cops beat man, charged him w/""property damage"" for bleeding on their uniforms. Then they lied in court. http://t.co/B0DSHrIfA1",0.875780702,0.923083484,0.094955004
5.00E+17,1,#Ferguson PD expected to release the name of officer who killed Mike Brown shortly. Watch here http://t.co/7XiK3mhlzZ,0.825317323,0.943674445,-0.01509159
5.00E+17,1,Police in #Ferguson plan to release name of officer who shot unarmed teen Michael Brown: http://t.co/oqns3yVfTx http://t.co/9fb09WUtdN,0.86981976,0.917229474,0.10544665
5.00E+17,1,The name of the officer who fatally shot teenager #MichaelBrown will be released shortly. Watch CNN: http://t.co/0QL42wwP0v #Ferguson,0.860320151,0.949858189,-0.008056555
5.00E+17,1,"http://t.co/Qwgr0uMaX4 Ferguson, Missouri, Police to Release Name of Officer in Fatal Shooting #Ferguson #FergusonShooting #FergusonRiot",0.869639516,0.917819977,0.151164818
5.00E+17,1,BREAKING NEWS: NAME OF OFFICER WHO SHOT #MIKEBROWN - OFFICER DAREN WILSON - #Ferguson,0.817898393,0.925397038,0.091680869
5.00E+17,1,BREAKING: Darren Wilson named as officer who fatally shot #MichaelBrown in #Ferguson,0.804665029,0.900963008,-0.020624822
5.00E+17,1,"#Breaking: The officer involved in the shooting of Michael Brown is named Darren Wilson, #Ferguson police chief says.",0.792065144,0.848011374,0.114488337
5.00E+17,1,"BREAKING: #Ferguson police chief just announced that officer Darren Wilson shot the unarmed teen, Michael Brown.",0.742569625,0.84187448,0.030415946
5.00E+17,1,"The name of the officer who shot #MikeBrown has been named. His name is Darren Wilson, a 6-year veteran of the #Ferguson police department.",0.796537697,0.892827034,0.01746548
5.00E+17,1,URGENT: Darren Wilson is the police officer who shot Mike Brown http://t.co/RZ1eYcKpiY #Ferguson http://t.co/D2HyKchWvq,0.840097547,0.915602088,0.123636991
5.00E+17,1,BREAKING - #Ferguson's police chief has announced Darren Wilson as the cop who shot and killed #MikeBrown. (not the guy named by Anonymous),0.84241116,0.914664626,0.067785759
5.00E+17,1,"First, #MikeBrown was accused of shoplifting. Now, it's a robbery? It's very telling how the #Ferguson PD keeps spewing lie after lie.",0.738055825,0.87910831,-0.001326316
5.00E+17,1,BREAKING: #Ferguson police have identified Darren Wilson as the cop who shot and killed Michael Brown. More details to come...,0.790528774,0.896330714,-0.154845866
5.00E+17,1,BREAKING: #Ferguson police chief names Darren Wilson in killing of unarmed teen,0.74873668,0.856954813,0.289363163
5.00E+17,1,JUST IN: #Ferguson police identify officer who shot Michael Brown http://t.co/ynEjjl1uD1,0.870187879,0.94904995,0.025914906
5.00E+17,1,"Question for #Ferguson police chief? If OFFICER DARREN WILSON was in pursuit of a robbery suspect, why tell kids to get out of the road? LIE",0.784695625,0.905659139,0.112448185
5.00E+17,1,That was very "SLICK" of the Police Chief to create a narrative that #MikeBrown was a "suspect" in a robbery!  #Ferguson,0.827793479,0.909129918,-0.055550748
5.00E+17,1,"Let's be clear, #Ferguson PD never said Officer Darren Wilson was responding to robbery call before contact w/ #MikeBrown until today.",0.800465584,0.917536139,0.086865783
5.00E+17,1,Police name the officer who shot #Ferguson teenager #MichaelBrown. Watch: http://t.co/O76WptH1nE http://t.co/R6bxjsY9CZ,0.852712393,0.945453882,0.131342295
5.00E+17,1,7) #MikeBrown was approached for mouthing off to a cop (both  #Ferguson PD &amp; eyewitness testimonies reflect this). NOT as a robbery suspect,0.802415788,0.855966091,-0.164484868
5.00E+17,1,Darren Wilson is a six year veteran of the #Ferguson Police and had no disciplinary actions against him.,0.723485231,0.810525835,0.054761269
5.00E+17,1,"Because, of course, when someone commits a robbery they stroll down the middle of the street where everyone can see them. #Ferguson",0.691706777,0.850632191,-0.127508062
5.00E+17,1,"REMINDER: #MikeBrown was a kid who just wanted to walk down a street. And for that, HE IS DEAD. Those are the facts. #Ferguson",0.774119258,0.918408453,-0.091924514
5.00E+17,1,today #MichaelBrown would've completed his 1st week of college &amp; #Ferguson police chief spent most time suggesting he's the criminal,0.814585388,0.887398601,-0.011544728
5.00E+17,1,Police reports released this morning indicate Mike Brown was a suspect in a "strong-armed" robbery in #Ferguson,0.764583945,0.88354224,0.155830216
5.00E+17,1,Hold on while Chief Jackson sprinkles a little crack on that Mike Brown crime scene ... #Ferguson,0.728455603,0.910435319,0.185278678
5.00E+17,1,#MikeBrown wanted to walk down the street. And he is dead. And the #Ferguson PD is using his silence in death to make him a criminal.,0.779421151,0.898699999,0.185457716
5.00E+17,1,"BREAKING NEWS: According to documents released to the press, #MikeBrown was connected to an earlier robbery #Ferguson http://t.co/LuCR9711S0",0.874371767,0.92094177,-0.049552199
5.00E+17,1,"I personally don't trust St. Louis County PD, and I think they waited all this time to forge and falsify evidence. #Ferguson #MikeBrown",0.715467513,0.897919536,-0.361516282
5.00E+17,1,"Oh, a suspect in a robbery? That changes everything. Everyone knows summary execution is the penalty for suspicion of robbery #Ferguson",0.748257399,0.909818292,0.118246479
5.00E+17,1,"Every time the police talk, their story changes. I hate it. #Ferguson",0.688081264,0.852297604,-0.103095919
5.00E+17,1,2nd Video footage proving #Ferguson PD Chief lied on @Fox2Now RT @TheAnonMessage2: After moments of #MikeBrown death. http://t.co/5V8mTws9Ep,0.871830821,0.934402227,0.085484813
5.00E+17,1,#Ferguson police say Michael Brown fit description of strong-arm robbery suspect  http://t.co/bxXMNDzhe6,0.870372772,0.941949248,0.056409911
5.00E+17,1,So the angel Michael Brown who is 6'4" 290 is the robber of the convenience store! #Ferguson http://t.co/d81cQPHzbi,0.841027617,0.938906312,-0.024917676
5.00E+17,1,The surveillance tape the police have on TV DOESNT even look like anything near Canfield Green apts. #MIKEBROWN #Ferguson,0.806004226,0.875149369,-0.041950919
5.00E+17,1,"The info given today seems to line up with this witness account, even the alleged theft: http://t.co/7hjBIrf1a3#Ferguson #MikeBrown",0.878764093,0.92953527,-0.1553947
5.00E+17,1,If there is surveillance of a robbery why release stills and not the video itself? #Ferguson,0.767371178,0.906754851,-0.181921186
5.00E+17,1,"#Ferguson police hand out info to make Michael Brown seem like a thug. But nothing on how he was actually killed, interaction with officer.",0.805230618,0.891320407,-0.16793806
5.00E+17,1,I'm NOT believing this story because I know how the police lie and will keep lying and will organize together AND LIE. #MIKEBROWN #Ferguson,0.766967416,0.869924307,-0.161683486
5.00E+17,1,It's not #MikeBrown in those #Ferguson police video stills. Not unless he changed his shoes after the robbery but before he met the officer.,0.807257175,0.900528431,-0.130512978
5.00E+17,1,"If Dorian Johnson is a suspect in a robbery that justified #DarrenWilson killing #MikeBrown, why hasn't Dorian been arrested? #Ferguson",0.810979486,0.918118834,-0.061203798
5.00E+17,1,"""Police in #Ferguson, once charged a man with destruction of property for bleeding on their uniforms while four of them allegedly beat him.""",0.748739362,0.851978719,0.009091831
5.00E+17,1,Update: #Ferguson police release stills from convenience store footage showing robbery http://t.co/rl0RgIphUp http://t.co/PHUofG7mJR,0.830034137,0.923727155,0.085674424
5.00E+17,1,Bottom line: cops are supposed to use deadly force only when lives are at risk. You don't shoot robbery suspects. #Ferguson,0.726054072,0.901332319,0.053837708
5.00E+17,1,"So police narrative in #Ferguson is unarmed teen suspected in unarmed robbery was shot to death. We've still got a problem, Chief.",0.753044605,0.876496017,0.103157903
5.00E+17,1,#Ferguson Police apparently has a history of fabrication.  http://t.co/x1d3QTfEBx,0.853961587,0.945513129,0.063884944
5.00E+17,1,MORE: #Ferguson police chief identifies Darren Wilson as cop who shot Michael Brown http://t.co/Qojlgp8mlc http://t.co/mwZBmZjAst,0.843821108,0.936802983,0.066684063
5.00E+17,1,Being shot 10 times in the street for stealing cigars is due process? No arrest. No trial. No conviction―just immediate execution. #Ferguson,0.764154971,0.908607721,-0.084778767
5.00E+17,1,"the police version is also that #MikeBrown approached the officer. But if he had JUST robbed a store, why approach police?? #Ferguson",0.803377032,0.875828087,-0.240945836
5.00E+17,1,"An observation from yrs in practice - if it takes you 5 days to get your story out &amp; it doesn't make sense, it's probably not true #Ferguson",0.792168379,0.921649337,-0.376364682
5.00E+17,1,.....for a cover-up to be successful....you must first discredit the victim.....#Ferguson,0.681780696,0.889226913,-0.17145311
5.00E+17,1,And I feel silly for pointing this out but...In America we don't have  executions by gunfire for alleged robberies. #Ferguson #MikeBrown,0.809053481,0.904272795,-0.408959986
5.00E+17,1,So lets recap. No dashboard cam of the incident. But definitely photos of Michael Brown in a store. Funny how that happens #NMOS14 #Ferguson,0.843314409,0.932057261,-0.388250631
5.00E+17,1,"Cops were extra aggressive to incite fear and cause chaos, giving the #Ferguson PD time to destroy and/or manufacture any ""evidence"" needed",0.745208859,0.87359643,0.02839413
5.00E+17,1,"The police chief is a 5 star general in projection, imagination and deflection...took a week to hatch this theory #Ferguson",0.791737437,0.87321943,0.049341789
5.00E+17,1,Just did a google map search. There are 2 Quick Trips in #Ferguson and they are on opposite ends of the town. Did #MikeBrown teleport?,0.811019301,0.888294041,-0.404992478
5.00E+17,1,"basically #Ferguson PD did an opposition research dump on mike brown, and not their jobs",0.733189702,0.863453448,-0.337671288
5.00E+17,1,Did anyone think of comparing the clothes that #MikeBrown was wearing when he was laying on the street to the security footage? #Ferguson,0.806382537,0.920427442,-0.245851743
5.00E+17,1,"In 2009 #Ferguson PD beat a black man, then charged him for getting blood on their uniforms http://t.co/Y1QTm1BZyt http://t.co/KcuZ5VFMOn",0.852013111,0.86372292,0.177621675
5.00E+17,1,so #MikeBrown's hat disappeared and he changed into shoes right? #Ferguson http://t.co/2zu5sUH84S,0.840922832,0.94232136,0.210216973
5.00E+17,1,so if he was with #DorianJohnson at the robbery why wasn't he in custody? All media outlets interviewed him before the police #Ferguson,0.827009141,0.904271603,-0.166964644
5.00E+17,1,The selective release of information by #Ferguson PD tells us nothing about the shooting. Instead appears to be a basic smear job.,0.744796097,0.89526093,-0.279809426
5.00E+17,1,Here's the police report. Somehow #Ferguson cops valued a box of Swishers at nearly $50. Time to stop smokin I guess http://t.co/8ZkvrHkApc,0.850877881,0.948511779,-0.084422446
5.00E+17,1,#Ferguson cops beat innocent man then charged him for bleeding on them: http://t.co/u1ot9Eh5Cq via @MichaelDalynyc http://t.co/AGJW2Pid1r,0.865339339,0.921825886,-0.091533863
5.00E+17,1,"This is simple: IF #MikeBrown was a robbery suspect, why didn’t #Ferguson police say that on DAY ONE? Why wait six days?",0.798970401,0.873890758,-0.17897396
5.00E+17,1,#Ferguson PD releases robbery incident report smearing #MikeBrown but not shooting incident report. Did they think we wouldn’t notice?,0.80814898,0.882306337,-0.119371063
5.00E+17,1,These surveillance images were taken at a convenience store 10 min. Before #MichaelBrown was shot Sat. #Ferguson http://t.co/mnReDcRfzz,0.875925064,0.945826352,0.017021514
5.00E+17,1,DARREN WILSONMURDERED AN UNARMED TEENLEFT HIS BODY IN THE STREET FOR 4 HRSAnything else is irrelevant.#MikeBrown#Ferguson#CoverUp,0.782072067,0.907811165,-0.352936606
5.00E+17,1,"Let's not forget that even if Mike Brown did shoplift, that's not why police said he was stopped or why he was shot. #mikebrown #ferguson",0.800429165,0.888840795,-0.239475919
5.00E+17,1,So basically #Ferguson PD hijacked what was supposed to be a press conference about Darren Wilson to call Michael Brown a criminal #NMOS14,0.833715081,0.902549148,-0.31425627
5.00E+17,1,"If Mike Brown was engaged in a robbery before being shot, why isn't his alleged accomplice under arrest? #Ferguson http://t.co/upMLU4bbK4",0.819110811,0.954024434,-0.066793141
5.00E+17,1,"The surveillance photos, the police report, and this witness account. #Ferguson http://t.co/Sbx9tfA5FA http://t.co/JGgtaXYOxz",0.845857263,0.939158201,-0.023867378
5.00E+17,1,So in 5mins mike brown shaved his head and changed his scandals to shoes. I think your being lied too #Ferguson http://t.co/GSaYdYUhJr,0.862298489,0.945458949,-0.061478406
5.00E+17,1,"Assuming #MichaelBrown and #DorianJohnson were involved in robbery, when can we expect President Obama's apology to the #Ferguson PD?#tcot",0.844220757,0.937918186,-0.126025646
5.00E+17,1,Looks like #Ferguson PD spent their whole week on a smear campaign against #MikeBrown instead of investigating or being at all helpful.,0.789435148,0.90378058,-0.391572817
5.00E+17,1,So a large Negro robbed a store and then the cops saw a large Negro.WHAT WERE THEY SUPPOSED TO DO?!?!Perhaps not execute him. #Ferguson,0.769950807,0.853742123,-0.297412392
5.00E+17,1,"I'm not retweeting the pic of #MikeBrown's body, but evidently he lost the hat and changed his shoes and shorts. And lost ~40 lbs. #Ferguson",0.810813189,0.908201933,0.148882604
5.00E+17,1,Photos of alleged robbery involving Michael Brown in #Ferguson (via police) http://t.co/gr83XTGO1t http://t.co/7V34OtGYcn,0.851647675,0.946973562,0.141923202
5.00E+17,1,Look at his arrive time on the report. This man was still in the store. Exlplain this. #Ferguson #FergusonShooting http://t.co/caOWNddXxa,0.87190789,0.937801361,-0.362880326
5.00E+17,1,The other day I asked a manager at the #Ferguson Market if police had requested surveillance video. She said no.,0.733033061,0.849094868,-0.224248173
5.00E+17,1,Cigarettes on Staten Island. Cigars in #Ferguson. Are these seriously enough to take a life?,0.751526058,0.89029038,0.210216973
5.00E+17,1,Witness to #Ferguson shooting atty confirms Brown took cigars from store.  Client told FBI he "did take cigarillos" http://t.co/j9BARBU0c7,0.878453016,0.903274119,0.07477454
5.00E+17,1,"So in #Ferguson, robbing a convenience carries the death penalty. Got it.",0.692366123,0.893951654,0.036041109
5.00E+17,1,Arrived in Crestwood where officer Darren Wilson lives. When I knocked police officer rolled up and told me Wilson left days ago #Ferguson,0.750107586,0.790811419,-0.060821043
5.00E+17,1,It took the police 5 days to concoct this tale and this is what they came up with? #ninjaplease #ferguson,0.758473277,0.911743104,-0.270832973
5.00E+17,1,#Ferguson police once beat a man then charged him with destruction of property for bleeding on their uniforms http://t.co/KbTFfyI8mw,0.858690321,0.912351489,0.001832409
5.00E+17,1,Police have named the cop who shot Michael Brown. @alicesperi's latest report from #Ferguson: http://t.co/1K79nsOtx3 http://t.co/cV3VCkUR6L,0.85213393,0.946831524,0.065904728
5.00E+17,1,Shoot unarmed kid.Conceal evidence.Impose martial law.Harass reporters.Smear the victim.Worst. Police. Ever.#Ferguson #MikeBrown,0.824645877,0.919996142,0.122747978
5.00E+17,1,"If #MikeBrown is indeed the robber, where’s the red ball cap? Sandals? Stolen cigars? #ferguson",0.773504317,0.912130475,0.163402419
5.00E+17,1,The day #Ferguson cops beat a man and charged him with getting his blood on their uniforms http://t.co/JawJSRGJ9m http://t.co/B9lA31LLis,0.853141904,0.934727311,-0.014417843
5.00E+17,1,"RT .@rolandsmartin: This is simple: IF #MikeBrown was a robbery suspect, why didn’t #Ferguson police say that on DAY ONE? Why wait six days?",0.8344208,0.900928259,-0.17897396
5.00E+17,1,"They wanted u 2 believe that #TrayvonMartin was a criminal, #EricGarner a criminal, #RenishaMcBride a thief, &amp; now #MikeBrown #Ferguson",0.803847373,0.886820674,-0.012320044
5.00E+17,1,#Ferguson PD releases robbery incident report smearing #MikeBrown but not shooting incident report. Did they think we wouldn’t notice?,0.80814898,0.882306337,-0.119371063
5.00E+17,1,"Took a week, but we finally at the moment where Mike Brown Is officially a suspect in his own murder. #Ferguson",0.768766165,0.879534185,-0.113817079
5.00E+17,1,You release the robbery report and not the shooting report? Do you think we don't see you?#Ferguson PD?,0.800651193,0.898737431,-0.136583571
5.00E+17,1,#Ferguson police once charged a man with property damage because his blood got on their uniforms when they beat him.http://t.co/vceyBKQgwv,0.862675905,0.933619738,-0.133746682
5.00E+17,1,Someone with better eyes than me please #checkthedatestamp on the bottom left photo. Isn't that JUNE? #Ferguson http://t.co/PTNuxY2v5B,0.82162869,0.945507646,-0.339242774
5.00E+17,1,"Reminder: Forget the robbery, forget the minor looting. NOTHING justifies militarized police pointing sniper rifles at journalists #Ferguson",0.768781304,0.922950029,0.115586031
5.00E+17,1,"""#Ferguson PD charged a man with destruction of property for bleeding on their uniforms while 4 officers beat him."" http://t.co/x4K1rHyXdn",0.861908913,0.937445283,-0.049992071
5.00E+17,1,The day #Ferguson cops beat a man and charged him with getting his blood on their uniforms http://t.co/P2mW9Nu8pB �?http://t.co/6kBUzLXzFY,0.856510043,0.933389902,-0.014417843
5.00E+17,1,It appears that #Ferguson PD are trying to assassinate Mike Brown's character after literally assassinating Mike Brown.,0.752032697,0.784122944,-0.083158104
5.00E+17,1,Possible "robbery" took place and BAM! Like magic it's as if another UNARMED black youth being murdered has been forgotten #smh #Ferguson,0.792387962,0.922103882,-0.055137561
5.00E+17,1,"Even if #MikeBrown was running down the street with a bag full of boosted goods, he deserved a trial. Not a street execution. #Ferguson",0.728870511,0.892004967,0.075765894
5.00E+17,1,BREAKING: Lawyer says that Brown's friend confirms that he did take the cigarillos (via. MSNBC) http://t.co/G6wckF1hVm #Ferguson,0.866838932,0.939542294,-0.089453936
5.00E+17,1,The "Robbery" Incident Report released by #Ferguson PD today is sketchy at best. What stood out? NAMING #MikeBrown. How did they know?,0.82807076,0.919885516,-0.135400817
5.00E+17,1,This isn't the first time #Ferguson PD lied. Read this article. http://t.co/3miqibGdzQ,0.832246184,0.939734578,-0.408582759
5.00E+17,1,"Every incident report I've seen says ""the suspect was X,"" ""the suspect did Y."" On the #Ferguson report, #MikeBrown is ALREADY NAMED. HOW??",0.857183337,0.883538723,0.140511599
5.00E+17,1,Do you understand what I'm saying? How had they already determined #MikeBrown was the suspect when the #Ferguson report was written?,0.786572933,0.884846807,-0.292150866
5.00E+17,1,"*IF* the report was written same day as the shooting, as bungling as #Ferguson cops have been, we're to believe they had #MikeBrown's name?",0.807709336,0.8895576,-0.35481628
5.00E+17,1,#Ferguson PD made #MikeBrown the suspect in that "robbery" police report. ON WHAT BASIS DID THEY NAME HIM? Unless it was written after....,0.82371664,0.866319656,-0.033921806
5.00E+17,1,"Michael Brown was suspected of robbing store in #Ferguson before being shot, say police http://t.co/KUZQGasFgA http://t.co/TjuEVB8z5m",0.875406027,0.923898757,-0.08444282
5.00E+17,1,#Ferguson Chief confirmed name of officer who shot #MichaelBrown is Darren Wilson. @ksdknews,0.830990911,0.942932367,0.205279628
5.00E+17,1,Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/kLB4im10qo,0.875064969,0.94467026,0.092354178
5.00E+17,1,#Ferguson police say shooting death of Michael Brown came after teen was suspect in robbery: http://t.co/KSXV15Y5yw http://t.co/qi7Z5SUWtS,0.83823961,0.934163213,0.094004404
5.00E+17,1,#Ferguson cops beat this man �?then charged him for getting blood on their uniforms http://t.co/oLmNINLm1x http://t.co/x6dnPvSU5H,0.861923695,0.931367755,-0.175532441
5.00E+17,1,"If we shot everyone in the street for stealing, imagine the carnage on Wall St. #mikebrown #ferguson",0.76568675,0.914930463,0.067456128
5.00E+17,1,"The day #Ferguson cops told a dirty, bloody lie (via @thedailybeast): http://t.co/gnAlHsS7tu http://t.co/vpqnDDVd2u",0.819089115,0.929488659,0.147880586
5.00E+17,1,"#Ferguson PD beat, &amp; charged innocent man with ""Property Damage"" for bleeding on officer's clothes @YourAnonNews  http://t.co/cdyvEIzZRw",0.871440947,0.944360375,0.153765764
5.00E+17,1,"Violence, brutality, suppression of free speech. Attacks on journalists. Yeah. Let's believe everything the Police say. #Ferguson",0.758888304,0.899782419,0.092169983
5.00E+17,1,42) Is the #Ferguson investigation trying to get all of the facts to find the truth or trying to cover their behinds?,0.747757912,0.869874477,-0.220666715
5.00E+17,1,Why would the officer tell #MikeBrown to get out of the street if he was a suspect? #Ferguson,0.800605953,0.895259202,-0.285392425
5.00E+17,1,Alleged theft of cigars is not a reason to shoot dead an unarmed teenager. #MichaelBrown #Ferguson,0.780777037,0.933733225,0.042115621
5.00E+17,1,"Let's be serious, it took 5 days to release the incident report because it took 5 days to create the incident. #Ferguson",0.774994373,0.915303826,-0.3395963
5.00E+17,1,!! #Ferguson cops once nabbed wrong man but charged him w/ property damage for bleeding on uniforms-they had beat him http://t.co/p5TRiQtWFY,0.887025595,0.886649609,-0.0225541
5.00E+17,1,Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/zmzd813Jzb,0.870565534,0.938849568,0.092354178
5.00E+17,1,All weekend ppl will be talking about the "robbery" instead of the shooting bc #Ferguson PD didn't release any info about the shooting.,0.809011459,0.864567399,-0.161759674
5.00E+17,1,How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. #Ferguson,0.758613944,0.887836218,-0.11609703
5.00E+17,1,Disgusting: MO chapter of Klan raising money as “reward�?for the officer killing #MikeBrown. #Ferguson #UniteBlue http://t.co/xRCCazRSFs,0.876332045,0.945411623,-0.027814601
5.00E+17,1,"#Ferguson police say Michael Brown was robbery suspect, which totally explains why he got the death penalty without a trial.",0.750592351,0.847712278,0.09248663
